portfolio,returns
100365.5554222145,0.0
100365.5554222145,0.0
100365.5554222145,0.0
100365.5554222145,0.0
100365.5554222145,0.0
100365.5554222145,0.0
100365.5554222145,0.0
100365.5554222145,0.0
100365.5554222145,0.0
100365.5554222145,0.0
100365.5554222145,0.0
100365.5554222145,0.0
100365.5554222145,0.0
100365.5554222145,0.0
100365.5554222145,0.0
100365.5554222145,0.0
100365.5554222145,0.0
100365.5554222145,0.0
