portfolio,returns
71061.78966430727,0.01919854296655865
72426.07248645803,0.01919854296655865
73816.54755098838,0.01919854296655865
75233.71771078906,0.01919854296655865
76678.09547279359,0.01919854296655865
76674.26118457195,-5.0005000750141804e-05
76670.42708808389,-5.0005000750141804e-05
76666.59318331984,-5.0005000750141804e-05
76662.7594702702,-5.0005000750141804e-05
76658.92594892539,-5.0005000750141804e-05
76658.92594892539,0.0
76658.92594892539,0.0
76658.92594892539,0.0
76658.92594892539,0.0
76658.92594892539,0.0
76658.92594892539,0.0
76658.92594892539,0.0
76658.92594892539,0.0
76658.92594892539,0.0
76658.92594892539,0.0
76658.92594892539,0.0
76658.92594892539,0.0
76658.92594892539,0.0
76658.92594892539,0.0
76658.92594892539,0.0
76655.0926192758,-5.0005000750141804e-05
76651.25948131188,-5.0005000750141804e-05
76647.42653502402,-5.0005000750141804e-05
76643.59378040263,-5.0005000750141804e-05
76639.76121743815,-5.0005000750141804e-05
76639.76121743815,0.0
76639.76121743815,0.0
76639.76121743815,0.0
76639.76121743815,0.0
76639.76121743815,0.0
78111.13296611793,0.01919854296655865
79610.75290853452,0.01919854296655865
81139.16336884911,0.01919854296655865
82696.91708305657,0.01919854296655865
84284.57739887758,0.01919854296655865
82522.52058366801,-0.020906040815398708
80797.30140015627,-0.020906040815398708
79108.14971931053,-0.020906040815398708
77454.31151244797,-0.020906040815398708
75835.04851464012,-0.020906040815398708
75831.25638298225,-5.0005000750141804e-05
75827.46444094993,-5.0005000750141804e-05
75823.67268853368,-5.0005000750141804e-05
75819.88112572402,-5.0005000750141804e-05
75816.08975251144,-5.0005000750141804e-05
75816.08975251144,0.0
75816.08975251144,0.0
75816.08975251144,0.0
75816.08975251144,0.0
75816.08975251144,0.0
77271.6482091815,0.01919854296655865
78755.15126742228,0.01919854296655865
80267.13542286771,0.01919854296655865
81808.14747108621,0.01919854296655865
83378.74470532443,0.01919854296655865
81635.62526537821,-0.020906040815398708
79928.94755158962,-0.020906040815398708
78257.94971174422,-0.020906040815398708
76621.88582094108,-0.020906040815398708
75020.02554861567,-0.020906040815398708
