portfolio,returns
98777.84456625931,0.00013344634460721316
98791.02610854486,0.00013344634460721316
98804.20940985903,0.00013344634460721316
98817.39447043659,0.00013344634460721316
98830.58129051226,0.00013344634460721316
98882.55987166517,0.0005259362079448326
98934.56579023597,0.0005259362079448326
98986.59906060234,0.0005259362079448326
99038.65969714963,0.0005259362079448326
99090.74771427069,0.0005259362079448326
99090.74771427069,0.0
99090.74771427069,0.0
99090.74771427069,0.0
99090.74771427069,0.0
99090.74771427069,0.0
98856.85913030036,-0.002360347351952119
98623.52260462985,-0.002360347351952119
98390.73683420982,-0.002360347351952119
98158.50051906657,-0.002360347351952119
97926.8123622948,-0.002360347351952119
98083.66392624377,0.0016017223492241772
98240.76672284823,0.0016017223492241772
98398.12115451312,0.0016017223492241772
98555.72762428797,0.0016017223492241772
98713.58653586786,0.0016017223492241772
98700.60511135159,-0.0001315059554801712
98687.62539396994,-0.0001315059554801712
98674.64738349844,-0.0001315059554801712
98661.6710797126,-0.0001315059554801712
98648.69648238798,-0.0001315059554801712
98714.13267236839,0.0006633254398054067
98779.6122678383,0.0006633254398054067
98845.13529758967,0.0006633254398054067
98910.70179043357,0.0006633254398054067
98976.31177520017,0.0006633254398054067
98994.95131983084,0.0001883232896473519
99013.59437472187,0.0001883232896473519
99032.24094053432,0.0001883232896473519
99050.89101792939,0.0001883232896473519
99069.54460756839,0.0001883232896473519
99157.79228009733,0.000890764895291607
99246.11856055506,0.000890764895291607
99334.52351896276,0.000890764895291607
99423.00722540397,0.000890764895291607
99511.56975002469,0.000890764895291607
99490.56409772708,-0.0002110875383674049
99469.56287946091,-0.0002110875383674049
99448.56609429019,-0.0002110875383674049
99427.57374127918,-0.0002110875383674049
99406.5858194923,-0.0002110875383674049
99426.1331455904,0.00019664015152476289
99445.68431547767,0.00019664015152476289
99465.23932990995,0.00019664015152476289
99484.79818964323,0.00019664015152476289
99504.36089543365,0.00019664015152476289
99509.50294498858,5.167662511129656e-05
99514.64526026728,5.167662511129656e-05
99519.78784128347,5.167662511129656e-05
99524.9306880509,5.167662511129656e-05
99530.07380058328,5.167662511129656e-05
99560.9934611837,0.0003106564621098151
99591.92272717648,0.0003106564621098151
99622.86160154562,0.0003106564621098151
